t,z,authority_ratio,turns,release,valve,afilt,bhat,vz,state,itki,safety,thrust
4.18,3.52580525168,1.68547904326,0.763758012855,1,0.543551634104,-0.6686075997,17.6436934946,-0.0731972967668,6,0,0,252.742698992
4.19,3.52504259614,1.68813218185,0.763758012855,1,0.544654066992,-0.664381810947,17.6464854392,-0.0793551491697,6,0,0,252.38732495
4.2,3.52421771583,1.69074360929,0.763758012855,1,0.545789613688,-0.661527800145,17.6493189957,-0.0856422159288,6,0,0,252.032536709
4.21,3.52332931967,1.69330914692,0.763758012855,1,0.546959646283,-0.659934121269,17.6521566703,-0.0920582840708,6,0,0,251.678333168
4.22,3.52237611871,1.69582510746,0.763758012855,1,0.548165434926,-0.659498247186,17.6549645308,-0.0986031410231,6,0,0,251.324713226
4.23,3.52135682612,1.69828825253,0.763758012855,1,0.549408156543,-0.660125856129,17.6577119133,-0.105276574613,6,0,0,250.971675787
4.24,3.52027015719,1.70069575362,0.763758012855,1,0.550688902871,-0.661730175267,17.6603711524,-0.112078373066,6,0,0,250.619219754
4.25,3.51911482934,1.70304515634,0.763758012855,1,0.552008687854,-0.664231376779,17.662917333,-0.119008325008,6,0,0,250.267344036
4.26,3.51788956208,1.70533434747,0.763758012855,1,0.553368454454,-0.66755602225,17.6653280618,-0.12606621946,6,0,0,249.91604754
4.27,3.51659307705,1.70756152476,0.816804457311,1,0.554769080912,-0.671636551509,17.6675832582,-0.13325184584,6,0,0,249.565329179
4.28,3.51522409797,1.7078460316,0.860661790677,1,0.557511729396,-0.676410812363,17.628452154,-0.140564993961,6,0,0,249.215187867
4.29,3.51380130765,1.69861270695,0.895330012955,1,0.560504235848,-0.646538987253,17.5592897431,-0.143595123946,6,0,0,262.414311687
4.3,3.51236874806,1.68355833508,0.920809124145,1,0.563376318795,-0.586806178043,17.4732011166,-0.142593912668,6,0,0,273.224662918
4.31,3.51096238853,1.66712755431,0.937099124245,1,0.565948057831,-0.506548947016,17.3802858403,-0.13842982057,6,0,0,281.651488234
4.32,3.50960952793,1.65237956813,0.944200013256,1,0.568099325304,-0.414338074017,17.2885438313,-0.131968950915,6,0,0,287.701813431
4.33,3.50832891958,1.64143584128,0.94545317999,1,0.569752755344,-0.318035780749,17.2045205724,-0.124074544997,6,0,0,291.383624788
4.34,3.50713080816,1.63496142131,0.94545317999,1,0.570937459355,-0.224845202295,17.1315071138,-0.115606080497,6,0,0,292.70975508
4.35,3.50601759459,1.63223740707,0.94545317999,1,0.571756674888,-0.139134368201,17.0691860753,-0.107140678259,6,0,0,292.542542591
4.36,3.5049878416,1.63224907225,0.94545317999,1,0.572274023918,-0.0615911244897,17.0163518108,-0.0988391164766,6,0,0,292.056369075
4.37,3.50404022005,1.63249482982,0.94545317999,1,0.57252549007,0.00833442707646,16.9719041348,-0.0907143337758,6,0,0,291.571061131
4.38,3.50317296387,1.63294652191,0.94545317999,1,0.572542544948,0.0712544517729,16.9348481646,-0.082765986418,6,0,0,291.086691394
4.39,3.50238431041,1.63357844106,0.89265198755,1,0.572354362559,0.127732139476,16.9042850317,-0.0749937309373,6,0,0,290.603262832
4.4,3.50167250049,1.63597182154,0.855274410231,1,0.570999396237,0.17828561883,16.90862302,-0.0673972246233,6,0,0,290.120774522
4.41,3.5010162228,1.63958789538,0.833320448033,1,0.570118182902,0.188821358995,16.9222408986,-0.0642974009144,6,0,0,276.367101031
4.42,3.50037170012,1.64382281106,0.826199370714,1,0.569731740473,0.168710905319,16.9407380065,-0.0649229940339,6,0,0,266.562080328
4.43,3.49970881283,1.64808998669,0.826199370714,1,0.569737371088,0.131810487278,16.9598178844,-0.0678484372359,6,0,0,260.665304615
4.44,3.49901122173,1.6521169884,0.826199370714,1,0.569963454608,0.090382768597,16.9774727883,-0.0717087971982,6,0,0,258.498572263
4.45,3.4982739054,1.65591477569,0.826199370714,1,0.570279933002,0.0506022106757,16.9937693705,-0.0757775392524,6,0,0,258.113866375
4.46,3.49749520301,1.65949565034,0.826199370714,1,0.570672274012,0.0128866062671,17.0087847678,-0.0799859676967,6,0,0,257.730297312
4.47,3.49667371893,1.66287105805,0.826199370714,1,0.571138223538,-0.0229272713841,17.0225904731,-0.0843338363405,6,0,0,257.347436093
4.48,3.49580805997,1.66605165427,0.826199370714,1,0.571675734048,-0.0569896171346,17.0352527783,-0.0888209022731,6,0,0,256.965251106
4.49,3.49489683538,1.66904736488,0.826199370714,1,0.572282946023,-0.0894386144505,17.0468331826,-0.093446923109,6,0,0,256.583734379
4.5,3.49393865682,1.67186744214,0.826199370714,1,0.572958171622,-0.120401396034,17.057388768,-0.0982116569514,6,0,0,256.202882591
4.51,3.49293213836,1.67452051609,0.826199370714,1,0.573699879918,-0.149994927817,17.066972545,-0.103114862385,6,0,0,255.822693809
4.52,3.4918758965,1.67701464199,0.826199370714,1,0.574506683523,-0.178326822299,17.0756337709,-0.108156298473,6,0,0,255.443166542
4.53,3.49076855013,1.67935734398,0.826199370714,1,0.575377326469,-0.20549608681,17.0834182428,-0.11333572476,6,0,0,255.064299417
4.54,3.48960872054,1.68155565527,0.826199370714,1,0.576310673212,-0.231593811915,17.0903685666,-0.118652901266,6,0,0,254.686091107
4.55,3.48839503144,1.68361615518,0.826199370714,1,0.577305698646,-0.256703804743,17.0965244057,-0.124107588489,6,0,0,254.308540299
4.56,3.48712610891,1.68554500327,0.826199370714,1,0.578361479028,-0.280903171656,17.1019227088,-0.1296995474,6,0,0,253.931645688
4.57,3.48580058143,1.6873479708,0.826199370714,1,0.579477183723,-0.304262854302,17.1065979204,-0.135428539448,6,0,0,253.55540597
4.58,3.48441707986,1.68903046964,0.826199370714,1,0.58065206769,-0.326848122783,17.1105821741,-0.141294326551,6,0,0,253.179819847
4.59,3.48297423743,1.69059757899,0.826199370714,1,0.581885464634,-0.34871902937,17.113905471,-0.147296671102,6,0,0,252.804886022
4.6,3.48147068976,1.69205406997,0.826199370714,1,0.583176780768,-0.369930825921,17.1165958432,-0.153435335965,6,0,0,252.430603203
4.61,3.47990507483,1.6934044283,0.826199370714,1,0.58452548912,-0.390534347905,17.1186795048,-0.159710084472,6,0,0,252.056970098
4.62,3.47827603299,1.69465287516,0.826199370714,1,0.585931124335,-0.410576367707,17.1201809914,-0.166120680426,6,0,0,251.683985421
4.63,3.47658220693,1.69580338649,0.826199370714,1,0.587393277928,-0.430099919666,17.1211232872,-0.172666888098,6,0,0,251.311647887
4.64,3.47482224171,1.69685971072,0.879251598385,1,0.588911593951,-0.449144599106,17.1215279436,-0.179348472225,6,0,0,250.939956214
4.65,3.47299478476,1.69022777097,0.923126281398,1,0.591937968968,-0.467746837454,17.0794111461,-0.186165198009,6,0,0,250.568909124
4.66,3.47111737163,1.67367027461,0.957823419753,1,0.595263606277,-0.452549530627,17.0091104274,-0.18894300303,6,0,0,263.020789555
4.67,3.46923154612,1.65285839634,0.98334301345,1,0.598517637492,-0.408151238911,16.9226168343,-0.187918711872,6,0,0,273.215108409
4.68,3.46737122381,1.63167600913,0.999685062489,1,0.601514829903,-0.343456724085,16.8292338885,-0.183913409908,6,0,0,281.155615316
4.69,3.46556211675,1.61278093238,1.00684956687,1,0.604128590352,-0.266642195762,16.7363644695,-0.177746161109,6,0,0,286.849493164
4.7,3.46382186546,1.5976754963,1.0081374329,1,0.606306606845,-0.185209329536,16.6491968957,-0.170233474788,6,0,0,290.30295455
4.71,3.46216055826,1.58722485791,1.0081374329,1,0.60802025759,-0.105135336505,16.5716610065,-0.162076318954,6,0,0,291.87218808
4.72,3.46058117362,1.58076380448,1.0081374329,1,0.609373652657,-0.0313241903013,16.5037455306,-0.153901279044,6,0,0,291.740252773
4.73,3.45908234214,1.57736686044,1.0081374329,1,0.610433197363,0.0352282511239,16.4444046108,-0.145895465769,6,0,0,291.233219686
4.74,3.45766264669,1.57628826549,1.0081374329,1,0.611232820346,0.0949816173664,16.3926804488,-0.138074012477,6,0,0,290.727123679
4.75,3.45632024554,1.57635980483,1.0081374329,1,0.611801722469,0.148482833547,16.3477056953,-0.130436544281,6,0,0,290.222050407
4.76,3.45505330071,1.57658147759,1.0081374329,1,0.612167074349,0.196235068446,16.3086955226,-0.122982686583,6,0,0,289.718003476
4.77,3.45385997797,1.57693350327,1.0081374329,1,0.612354035089,0.238701230456,16.2749403654,-0.115712065648,6,0,0,289.214981811
4.78,3.45273844681,1.57739784867,1.0081374329,1,0.612385798858,0.276307188356,16.2457992761,-0.108624308605,6,0,0,288.712983433
4.79,3.45168688045,1.57795808477,1.0081374329,1,0.612283662744,0.309444734499,16.2206938414,-0.101719043454,6,0,0,288.21200608
4.8,3.45070345583,1.57859925519,1.0081374329,1,0.612067110171,0.338474310935,16.1991026167,-0.0949958990545,6,0,0,287.712047418
4.81,3.4497863536,1.57930775515,1.0081374329,1,0.611753905077,0.36372751746,16.180556033,-0.0884545051296,6,0,0,287.213105091
4.82,3.4489337581,1.58007122024,1.0081374329,1,0.611360192861,0.385509419008,16.1646317385,-0.0820944922615,6,0,0,286.715176744
4.83,3.44814385737,1.58087842412,1.0081374329,1,0.610900604889,0.404100668462,16.150950338,-0.0759154918896,6,0,0,286.218260025
4.84,3.44741484311,1.58171918447,1.0081374329,1,0.610388363963,0.419759459634,16.1391714972,-0.0699171363084,6,0,0,285.722352588
4.85,3.44674491071,1.58258427655,1.0081374329,1,0.609835388736,0.432723324011,16.1289903824,-0.064099058665,6,0,0,285.227452093
4.86,3.44613225923,1.58346535368,1.0081374329,1,0.609252395564,0.443210783755,16.1201344057,-0.0584608929569,6,0,0,284.733556206
4.87,3.44557509137,1.5843548742,1.0081374329,1,0.608648996636,0.451422872469,16.112360252,-0.0530022740301,6,0,0,284.2406626
4.88,3.44507161349,1.58524603429,1.0081374329,1,0.608033793603,0.457544534299,16.1054511634,-0.0477228375767,6,0,0,283.748768951
4.89,3.44462003557,1.58613270622,1.0081374329,1,0.607414466162,0.46174591111,16.0992144597,-0.0426222201323,6,0,0,283.257872944
4.9,3.44421857125,1.58700938164,1.0081374329,1,0.606797855294,0.464183526682,16.0934792744,-0.0377000590747,6,0,0,282.767972269
4.91,3.44386543777,1.58787111938,1.0081374329,1,0.606190041007,0.465001376179,16.0880944893,-0.0329559926208,6,0,0,282.279064622
4.92,3.44355885599,1.58871349756,1.0081374329,1,0.605596414577,0.464331928451,16.0829268504,-0.0283896598249,6,0,0,281.791147705
4.93,3.44329705038,1.58953256953,1.0081374329,1,0.605021745382,0.462297048163,16.0778592491,-0.0240007005765,6,0,0,281.304219227
4.94,3.44307824898,1.59032482338,1.0081374329,1,0.604470242478,0.459008844138,16.0727891561,-0.0197887555979,6,0,0,280.818276902
4.95,3.44290068347,1.59108714483,1.0081374329,1,0.603945611165,0.454570449852,16.0676271937,-0.0157534664423,6,0,0,280.333318449
4.96,3.44276258906,1.59181678298,1.0081374329,1,0.603451104756,0.449076741471,16.0622958363,-0.0118944754914,6,0,0,279.849341594
4.97,3.44266220455,1.59251131897,0.955327391438,1,0.602989571871,0.442614998457,16.0567282258,-0.00821142595344,6,0,0,279.36634407
4.98,3.44259777233,1.59469127582,0.917923267063,1,0.601989604503,0.435265511321,16.0661688746,-0.00470396186087,6,0,0,278.884323613
4.99,3.44254912323,1.59781801897,0.895925059773,1,0.601512181176,0.394545439297,16.0827521863,-0.00544131575071,6,0,0,265.903564064
5,3.44247532923,1.60135264482,0.888777435399,1,0.601560463192,0.32964640439,16.1025466636,-0.0096082407211,6,0,0,256.916060872
5.01,3.44234873524,1.60477776114,0.888777435399,1,0.602035673157,0.253021902436,16.1217587251,-0.0158898394215,6,0,0,251.491442863
5.02,3.44215409504,1.60786145408,0.888777435399,1,0.602772091798,0.175579640566,16.1386752747,-0.0230399031309,6,0,0,249.473000068
5.03,3.44188704402,1.61062664649,0.888777435399,1,0.60364099883,0.102704210572,16.1534491191,-0.0303935354744,6,0,0,249.085627344
5.04,3.44154575311,1.6130962886,0.888777435399,1,0.604625357186,0.0345334754127,16.1662343463,-0.0378878352636,6,0,0,248.699384025
5.05,3.44112881694,1.61529155252,0.888777435399,1,0.605720210601,-0.0293068731908,16.1771730305,-0.0455225440849,6,0,0,248.313878681
5.06,3.44063483271,1.61723197321,0.888777435399,1,0.606921071358,-0.0891612236552,16.1863961886,-0.0532974066249,6,0,0,247.929082943
5.07,3.44006240015,1.61893557834,0.888777435399,1,0.608223875195,-0.145346417849,16.1940246591,-0.0612121681356,6,0,0,247.544989035
5.08,3.43941012154,1.6204190077,0.888777435399,1,0.609624941472,-0.198153954576,16.2001699124,-0.0692665744051,6,0,0,247.161593727
5.09,3.4386766017,1.62169762319,0.888777435399,1,0.611120937532,-0.247852016957,16.2049347956,-0.0774603717485,6,0,0,246.778895039
5.1,3.43786044799,1.62278560992,0.888777435399,1,0.612708846773,-0.294687337676,16.2084142174,-0.0857933070079,6,0,0,246.396891377
5.11,3.43696027029,1.62369606932,0.888777435399,1,0.614385939975,-0.338886915,16.2106957792,-0.0942651275501,6,0,0,246.01558125
5.12,3.43597468102,1.62444110479,0.888777435399,1,0.61614974953,-0.380659591526,16.211860355,-0.102875581266,6,0,0,245.634963208
5.13,3.43490229509,1.62503190053,0.888777435399,1,0.617998046219,-0.42019750662,16.2119826253,-0.111624416568,6,0,0,245.255035812
5.14,3.43374172995,1.62547879407,0.888777435399,1,0.620004766385,-0.457677432668,16.2091457698,-0.12051138239,6,0,0,244.875797632
5.15,3.43249160554,1.62579134304,0.888777435399,1,0.622170349496,-0.493262004427,16.203376208,-0.129536228187,6,0,0,244.497247238
5.16,3.43115054433,1.6259783866,0.941835526909,1,0.624484942274,-0.52710085002,16.194971408,-0.13869870393,6,0,0,244.119383209
5.17,3.42971717124,1.61307552776,0.98572780144,1,0.628370726746,-0.559331631461,16.1473446014,-0.14799856011,6,0,0,243.742204123
5.18,3.42820746907,1.59220925005,1.02045425899,1,0.632614941295,-0.559393389632,16.074079538,-0.153599596196,6,0,0,255.150675025
5.19,3.42665949655,1.56736266519,1.04601489956,1,0.636946926067,-0.531588523879,15.9834036806,-0.155717921874,6,0,0,264.487514013
5.2,3.42510570538,1.54196548231,1.06240972315,1,0.641125613093,-0.481710049246,15.8835786607,-0.154798997783,6,0,0,272.702791456
5.21,3.42357338252,1.51894191176,1.06963872977,1,0.644937363219,-0.416637834517,15.7827577125,-0.151482071435,6,0,0,279.087666106
5.22,3.42208226603,1.50028104956,1.07096177883,1,0.648265543993,-0.344630539387,15.6875729273,-0.146647537888,6,0,0,282.986962178
5.23,3.4206431674,1.48657807689,1.07096177883,1,0.651123604199,-0.27346487254,15.6015029895,-0.141198134926,6,0,0,284.412087481
5.24,3.41925881785,1.47710268511,1.07096177883,1,0.653617023379,-0.207974208444,15.5245337597,-0.13574645064,6,0,0,284.24920842
5.25,3.41792789839,1.47091565058,1.07096177883,1,0.655810324433,-0.149112732458,15.4557246124,-0.130468508226,6,0,0,283.731905209
5.26,3.41664881761,1.4672579858,1.07096177883,1,0.657736032458,-0.0964648320991,15.3942123971,-0.125378648006,6,0,0,283.215615477
5.27,3.4154196967,1.46552077382,1.07096177883,1,0.659422210165,-0.049530216108,15.3392137675,-0.120476469328,6,0,0,282.700419448
5.28,3.41423866083,1.46521707929,1.07096177883,1,0.660895182289,-0.00784861991432,15.290018259,-0.115761571965,6,0,0,282.186320156
5.29,3.4131038392,1.46529951508,1.07096177883,1,0.662179526635,0.0290033921673,15.2459819469,-0.111233556654,6,0,0,281.673316189
5.3,3.41201336498,1.46547714205,1.07096177883,1,0.663298092402,0.0614153731954,15.206521638,-0.106892025104,6,0,0,281.161405246
5.31,3.41096537531,1.46573586131,1.07096177883,1,0.6642720401,0.0897457042358,15.1711095498,-0.102736579991,6,0,0,280.650584771
5.32,3.40995801132,1.46606284101,1.07096177883,1,0.665120898034,0.114324088139,15.1392684402,-0.0987668249613,6,0,0,280.140852144
5.33,3.40898941807,1.46644641219,1.07096177883,1,0.665862630993,0.135453843817,15.1105671471,-0.09498236462,6,0,0,279.632204731
5.34,3.40805774461,1.46687597302,1.07096177883,1,0.666513717508,0.153414016983,15.0846165067,-0.0913828045362,6,0,0,279.124639897
5.35,3.40716114389,1.46734190067,1.07096177883,1,0.667089232613,0.168461322021,15.0610656181,-0.0879677512366,6,0,0,278.618155013
5.36,3.4062977728,1.46783547044,1.07096177883,1,0.667602933624,0.180831928523,15.0395984245,-0.0847368122037,6,0,0,278.112747455
5.37,3.40546579217,1.46834878123,1.07096177883,1,0.668067346922,0.190743104883,15.0199305874,-0.0816895958734,6,0,0,277.608414608
5.38,3.40466336672,1.46887468719,1.07096177883,1,0.668493854151,0.198394730422,15.0018066259,-0.0788257116322,6,0,0,277.105153864
5.39,3.40388866508,1.46940673477,1.07096177883,1,0.668892776622,0.203970686529,14.9849973031,-0.0761447698146,6,0,0,276.60296262
5.4,3.40313985977,1.4699391049,1.07096177883,1,0.669273456978,0.207640136521,14.9692972347,-0.0736463817003,6,0,0,276.101838282
5.41,3.40241512719,1.47046655989,1.07096177883,1,0.669644337476,0.209558703104,14.9545227053,-0.0713301595122,6,0,0,275.601778263
5.42,3.40171264762,1.47098439453,1.07096177883,1,0.670013034415,0.209869551648,14.9405096721,-0.0691957164132,6,0,0,275.102779983
5.43,3.4010306052,1.47148839122,1.07096177883,1,0.670386408425,0.208704386789,14.9271119419,-0.067242666504,6,0,0,274.604840868
5.44,3.40036718791,1.47197477871,1.07096177883,1,0.670770630469,0.206184369314,14.9141995062,-0.0654706248206,6,0,0,274.107958352
5.45,3.39972058761,1.47244019421,1.07096177883,1,0.671171243495,0.202420959684,14.9016570213,-0.0638792073312,6,0,0,273.612129875
5.46,3.39908899996,1.47288164853,1.07096177883,1,0.671593219801,0.197516694083,14.8893824218,-0.0624680309345,6,0,0,273.117352886
5.47,3.39847062446,1.47329649409,1.07096177883,1,0.672041014181,0.19156589838,14.8772856546,-0.0612367134565,6,0,0,272.623624839
5.48,3.39786366444,1.47368239551,1.07096177883,1,0.672518613021,0.184655344977,14.8652875257,-0.0601848736482,6,0,0,272.130943195
5.49,3.39726632701,1.47403730264,1.07096177883,1,0.673029579503,0.1768648571,14.8533186476,-0.059312131183,6,0,0,271.639305424
5.5,3.39667682311,1.4743594257,1.07096177883,1,0.673577095133,0.16826786476,14.8413184811,-0.0586181066545,6,0,0,271.148708999
5.51,3.39609336744,1.47464721253,1.07096177883,1,0.674163997783,0.158931916227,14.8292344618,-0.0581024215735,6,0,0,270.659151405
5.52,3.39551417851,1.47489932766,1.07096177883,1,0.674792816486,0.148919148588,14.8170212053,-0.057764698366,6,0,0,270.170630129
5.53,3.39493747857,1.47511463313,1.07096177883,1,0.675465803186,0.138286720667,14.804639783,-0.0576045603704,6,0,0,269.683142668
5.54,3.39436149365,1.4752921708,1.07096177883,1,0.676184961666,0.127087211298,14.7920570643,-0.0576216318348,6,0,0,269.196686525
5.55,3.39378445353,1.47543114624,1.07096177883,1,0.676952073861,0.11536898575,14.779245118,-0.0578155379154,6,0,0,268.711259208
5.56,3.39320459175,1.47553091378,1.07096177883,1,0.67776872376,0.103176532829,14.7661806681,-0.0581859046729,6,0,0,268.226858235
5.57,3.39262014555,1.47559096298,1.07096177883,1,0.678636319085,0.0905507750191,14.7528446002,-0.0587323590709,6,0,0,267.743481128
5.58,3.39202935592,1.47561090604,1.07096177883,1,0.679556110927,0.0775293538002,14.7392215125,-0.0594545289731,6,0,0,267.261125417
5.59,3.39143046756,1.47542694906,1.07096177883,1,0.680529211522,0.0641468921545,14.7252993099,-0.0603520431408,6,0,0,266.779788638
5.6,3.39082172889,1.47490739751,1.07096177883,1,0.68155661031,0.0504352360631,14.7110688344,-0.0614245312306,6,0,0,266.299468336
5.61,3.39020139201,1.47410459402,1.07096177883,1,0.682639188434,0.036423676686,14.6965235317,-0.0626716237921,6,0,0,265.820162059
5.62,3.38956771273,1.47306218396,1.07096177883,1,0.683777731816,0.022139154767,14.6816591486,-0.0640929522652,6,0,0,265.341867363
5.63,3.38891895051,1.47181662283,1.07096177883,1,0.684972942943,0.0076064486864,14.6664734595,-0.0656881489776,6,0,0,264.864581813
5.64,3.38825336852,1.47039841695,1.07096177883,1,0.686225451465,-0.00715165253057,14.6509660194,-0.0674568471428,6,0,0,264.388302978
5.65,3.38756923356,1.46883314508,1.07096177883,1,0.687535823727,-0.0221141900462,14.6351379409,-0.0693986808576,6,0,0,263.913028434
5.66,3.38686481612,1.46714230009,1.07096177883,1,0.688904571333,-0.0372618887763,14.6189916928,-0.0715132850993,6,0,0,263.438755764
5.67,3.3861383903,1.46534398283,1.07096177883,1,0.69033215882,-0.0525770226706,14.6025309189,-0.0738002957239,6,0,0,262.965482557
5.68,3.38538823386,1.46345347428,1.07096177883,1,0.691819010547,-0.0680432907711,14.5857602749,-0.0762593494631,6,0,0,262.493206409
5.69,3.38461262818,1.46148370797,1.07096177883,1,0.693365516844,-0.0836457031859,14.5686852816,-0.0788900839227,6,0,0,262.021924923
5.7,3.38380985826,1.45944566,1.07096177883,1,0.694972039528,-0.0993704761845,14.5513121935,-0.0816921375794,6,0,0,261.551635708
5.71,3.38297821272,1.45734867161,1.07096177883,1,0.696638916811,-0.115204935687,14.5336478809,-0.084665149779,6,0,0,261.082336378
5.72,3.38211598376,1.45520071595,1.07096177883,1,0.698366467684,-0.131137428471,14.515699724,-0.087808760734,6,0,0,260.614024556
5.73,3.3812214672,1.45300861911,1.07096177883,1,0.700154995818,-0.147157240489,14.4974755189,-0.0911226115209,6,0,0,260.146697871
5.74,3.38029296243,1.45077824335,1.07096177883,1,0.702004793029,-0.163254521709,14.4789833932,-0.0946063440783,6,0,0,259.680353956
5.75,3.37932877241,1.44851463924,1.07096177883,1,0.70391614235,-0.179420216981,14.4602317318,-0.0982596012043,6,0,0,259.214990453
5.76,3.37832720369,1.44622217203,1.07096177883,1,0.70588932076,-0.195646002423,14.4412291096,-0.102082026554,6,0,0,258.750605009
5.77,3.37728656636,1.44390462701,1.07096177883,1,0.707924601579,-0.211924226905,14.4219842338,-0.106073264639,6,0,0,258.287195278
5.78,3.37620517406,1.44156529719,1.07096177883,1,0.710022256594,-0.228247858207,14.4025058907,-0.110232960821,6,0,0,257.824758921
5.79,3.37508134399,1.43920705663,1.07096177883,1,0.712182557916,-0.24461043349,14.3828029012,-0.114560761313,6,0,0,257.363293602
5.8,3.37391339687,1.43683242175,1.07096177883,1,0.714405779613,-0.261006013726,14.3628840799,-0.119056313178,6,0,0,256.902796996
5.81,3.37269965694,1.43444360278,1.07096177883,1,0.716692199137,-0.277429141777,14.3427582006,-0.123719264321,6,0,0,256.443266782
5.82,3.37143845197,1.4320425469,1.07096177883,1,0.719042098557,-0.293874803821,14.3224339655,-0.128549263494,6,0,0,255.984700644
5.83,3.37012811323,1.42963097469,1.07096177883,1,0.721455765634,-0.310338393873,14.3019199791,-0.133545960289,6,0,0,255.527096274
5.84,3.3687669755,1.42721041075,1.07096177883,1,0.723933494746,-0.326815681139,14.2812247258,-0.138709005136,6,0,0,255.070451369
5.85,3.36735337703,1.42478220977,1.07096177883,1,0.726475587675,-0.343302779981,14.2603565502,-0.144038049303,6,0,0,254.614763635
5.86,3.36588565958,1.42234757853,1.07096177883,1,0.72908235428,-0.359796122287,14.239323641,-0.149532744891,6,0,0,254.16003078
5.87,3.36436216837,1.41990759468,1.07096177883,1,0.731754113062,-0.376292432051,14.2181340175,-0.155192744834,6,0,0,253.706250521
5.88,3.36278125208,1.41746322276,1.07096177883,1,0.734491191633,-0.39278870199,14.1967955184,-0.161017702897,6,0,0,253.253420581
5.89,3.36114126286,1.41501532791,1.07096177883,1,0.737293927104,-0.409282172021,14.1753157926,-0.167007273671,6,0,0,252.801538687
5.9,3.3594405563,1.41256468766,1.12402581175,1,0.740162666398,-0.425770309475,14.153702292,-0.173161112573,6,0,0,252.350602575
5.91,3.35767749146,1.3982243757,1.16793591051,1,0.74480445048,-0.44225079088,14.0995795465,-0.179478875843,6,0,0,251.900609986
5.92,3.35586894649,1.37784639071,1.20269207512,1,0.749763513646,-0.42597850323,14.0246843766,-0.181867347796,6,0,0,264.025724728
5.93,3.35405537849,1.3555198701,1.22829430557,1,0.754606157594,-0.381386237465,13.9382340306,-0.180553099607,6,0,0,273.950044391
5.94,3.35226980127,1.33401375098,1.24474260186,1,0.759114781016,-0.317162823545,13.8473936138,-0.176339035242,6,0,0,281.670235839
5.95,3.35053719569,1.31519381895,1.25203696399,1,0.763139169321,-0.241302983894,13.7578674289,-0.170028183521,6,0,0,287.187651668
5.96,3.34887462587,1.30041530095,1.25339566152,1,0.766562956162,-0.161153732127,13.6745986213,-0.162422556889,6,0,0,290.504906047
5.97,3.34729102877,1.28990121078,1.25339566152,1,0.769425084102,-0.0837984430884,13.5998634641,-0.154364683081,6,0,0,291.499361822
5.98,3.3457878007,1.28290072924,1.25339566152,1,0.771850854295,-0.0132965664813,13.5332809784,-0.146389932936,6,0,0,291.125201884
5.99,3.34436290255,1.27861291525,1.25339566152,1,0.77390816283,0.0498774638907,13.4739845483,-0.138626144804,6,0,0,290.518226771
6,3.34301453868,1.27639269767,1.25339566152,1,0.775637142085,0.106232515476,13.4211827612,-0.131082988717,6,0,0,289.912676815
6.01,3.34174050546,1.27572376055,1.25339566152,1,0.777073526696,0.156318417209,13.3741582145,-0.123759925846,6,0,0,289.308601695
6.02,3.34053860465,1.2757760489,1.25339566152,1,0.778250747464,0.200641002604,13.3322610582,-0.116656418499,6,0,0,288.706000987
6.03,3.33940664338,1.27592699211,1.25339566152,1,0.779199927407,0.239665626537,13.2949030831,-0.109771930481,6,0,0,288.104871369
6.04,3.33834243412,1.27616217556,1.25339566152,1,0.779949913674,0.273820403547,13.261552305,-0.10310592709,6,0,0,287.505208972
6.05,3.3373437947,1.27646847909,1.25339566152,1,0.78052733756,0.303499187084,13.2317280086,-0.0966578751122,6,0,0,286.907009773
6.06,3.33640854826,1.27683397068,1.25339566152,1,0.780956695776,0.329064310444,13.204996209,-0.0904272428213,6,0,0,286.310269716
6.07,3.33553452327,1.27724780854,1.25339566152,1,0.78126044714,0.350849108411,13.180965499,-0.084413499971,6,0,0,285.714984743
6.08,3.33471955346,1.27770015116,1.25339566152,1,0.781459119781,0.36916023718,13.1592832496,-0.0786161177908,6,0,0,285.121150806
6.09,3.33396147787,1.27818207462,1.25339566152,1,0.78157142482,0.384279808674,13.1396321331,-0.0730345689822,6,0,0,284.528763869
6.1,3.3332581408,1.27868549651,1.25339566152,1,0.781614373225,0.396467354133,13.1217269444,-0.0676683277131,6,0,0,283.937819906
6.11,3.33260739179,1.27920310608,1.25339566152,1,0.781603393234,0.405961630595,13.105311693,-0.0625168696141,6,0,0,283.348314905
6.12,3.33200708563,1.27972829991,1.25339566152,1,0.781552446289,0.412982282875,13.0901569455,-0.0575796717731,6,0,0,282.760244868
6.13,3.33145508233,1.2802551229,1.25339566152,1,0.781474139928,0.417731372579,13.0760573966,-0.0528562127314,6,0,0,282.173605808
6.14,3.33094924709,1.28077821395,1.25339566152,1,0.781379836487,0.420394784793,13.0628296491,-0.0483459724788,6,0,0,281.588393749
6.15,3.33048745033,1.28129275607,1.25339566152,1,0.781279756801,0.421143522245,13.0503101864,-0.0440484324493,6,0,0,281.004604729
6.16,3.33006756763,1.2817944305,1.25339566152,1,0.781183078362,0.420134895929,13.0383535211,-0.0399630755164,6,0,0,280.422234799
6.17,3.32968747974,1.28227937456,1.25339566152,1,0.781098027628,0.417513620478,13.0268305045,-0.0360893859885,6,0,0,279.841280022
6.18,3.32934507255,1.28274414297,1.25339566152,1,0.781031966343,0.413412821909,13.0156267835,-0.0324268496048,6,0,0,279.261736472
6.19,3.3290382371,1.2831856722,1.25339566152,1,0.780991471857,0.40795496475,13.0046413934,-0.0289749535306,6,0,0,278.683600237
